id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo,party_dem,model_v2_score
10085,0.0,2,8,0,76.0,2,1.0,0.0,0.0,0.1411936,0.00821355,45000.0,401.90117999999995,0,43.8,0,1,1,7,0,1,0,0,0,0,0,1,0.52112544,0,0.17570138427775991
10086,1.0,1,7,0,56.0,1,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,56.7,1,1,0,9,0,0,0,0,0,0,1,0,0.37650490000000003,1,0.8726230555270066
10087,,2,0,1,52.0,2,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,0,37.2,0,0,0,5,0,1,0,0,0,0,0,0,0.38185793,0,
10088,0.0,2,2,1,65.0,2,0.8170163,0.0,0.18298368,0.28099173,0.03583502,74384.0,225.86587999999998,0,45.6,0,0,0,9,0,1,0,0,0,0,0,1,0.46773127,0,0.18722217485823903
10089,,2,0,0,65.0,1,0.0,0.0,1.0,0.03488372,0.0,64861.0,83.526291,1,45.1,0,0,0,5,0,0,0,0,0,0,1,0,0.27925077,1,
10090,,2,0,1,68.0,1,1.0,0.0,0.0,0.20457666,0.02561048,54342.0,1947.3126,0,45.0,0,1,1,5,0,0,0,0,0,0,0,0,0.56787598,1,
10091,0.0,2,8,1,32.0,5,0.0,0.0,1.0,0.07342527,0.09631260000000001,32950.0,5.2097259000000005,0,39.7,0,0,0,10,0,0,0,0,0,0,0,0,0.44058546,0,0.31874633749784587
10092,,2,4,1,46.0,1,1.0,0.0,0.0,0.10719874,0.03428819,45986.0,1137.3595,0,55.9,0,0,0,5,0,0,0,0,0,0,0,0,0.60276353,1,
10093,,2,3,1,48.0,2,0.0,0.25618556,0.74381441,0.10375853,0.05134596,58955.0,,0,26.9,0,0,0,9,0,0,0,0,0,0,0,0,0.36112902,0,
10094,1.0,2,4,0,22.0,1,1.0,0.0,0.0,0.21576433,0.02235598,62649.0,1919.5364,0,58.1,1,1,1,8,0,0,0,0,0,0,0,0,0.48036423,1,0.896283098037072
10095,0.0,1,7,1,38.0,2,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,27.9,0,0,1,10,0,0,0,0,0,0,0,0,0.45513716,0,0.2910952464925607
10096,0.0,3,3,1,51.0,2,1.0,0.0,0.0,0.08119658,0.04166667,80915.0,344.09796,0,43.1,0,0,1,6,0,0,0,0,0,0,0,1,0.50034988,0,0.20534201431899846
10097,0.0,1,3,1,28.0,5,0.97949529,0.0,0.02050473,0.15873016,0.04984424,76572.0,138.60823,0,48.3,0,0,1,10,0,0,0,0,0,0,0,0,0.51160389,0,0.2595459349725043
10098,,2,7,0,43.0,1,1.0,0.0,0.0,0.23471883,0.01169591,59327.0,1991.2208,1,59.5,0,0,1,7,0,1,0,0,0,0,0,0,0.48333746,1,
10099,0.0,2,0,1,78.0,2,1.0,0.0,0.0,0.09302325,0.05740181,37208.0,2164.4224,0,48.6,1,1,1,5,0,0,0,0,0,0,0,0,0.61928356,0,0.20829356239281396
10100,0.0,2,8,1,62.0,2,0.8441053,0.0,0.15589467,0.16100918,0.025027200000000003,61804.0,19.981148,0,40.9,0,0,1,6,0,0,0,0,0,0,0,1,0.51766223,0,0.2081921991620195
10101,1.0,2,0,0,55.0,5,1.0,0.0,0.0,0.03677222,0.03594771,37652.0,2214.6741,0,51.1,0,0,1,7,0,0,0,0,0,0,0,0,0.55378074,0,0.2242096956122081
10102,0.0,3,2,1,29.0,2,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,59.9,0,0,0,3,0,0,0,0,1,0,0,0,0.75024915,0,0.2668810790398525
10103,0.0,2,5,1,55.0,5,0.0,0.90256411,0.09743589999999999,0.10456853,0.04,50417.0,317.25015,0,30.3,1,0,0,7,0,0,0,0,0,0,0,0,0.38299492,0,0.23766351873524982
10104,,2,9,1,39.0,2,0.0,0.0,1.0,0.19734345,0.10659899,66250.0,1.3105353000000002,0,36.4,0,0,0,5,0,0,0,0,0,0,0,0,0.33902472,0,
10105,1.0,2,5,1,51.0,2,1.0,0.0,0.0,0.28475937,0.03097345,101827.0,522.36298,0,35.1,1,0,1,1,0,0,1,0,0,0,0,0,0.42859674,0,0.18030088921090437
10106,,2,0,0,52.0,1,1.0,0.0,0.0,0.03677222,0.03594771,37652.0,2214.6741,0,51.1,0,0,1,8,0,0,0,0,0,0,0,0,0.55463183,1,
10107,1.0,2,6,1,22.0,1,1.0,0.0,0.0,0.1933395,0.01414581,61458.0,1293.6478,0,54.0,0,0,0,2,0,0,0,0,0,0,1,0,0.56074458,1,0.9121245566187107
10108,1.0,3,9,0,45.0,1,1.0,0.0,0.0,0.27976191,0.03865979,63571.0,3013.2288,0,52.0,0,0,0,8,0,0,0,0,0,0,0,0,0.46768653,1,0.8673854476869941
10109,,2,8,1,47.0,5,0.0,0.07540466,0.92459536,0.14004376,0.05115962,45441.0,7.4788542,0,38.1,0,0,1,9,0,0,1,0,0,0,0,0,0.39744347,0,
10110,0.0,2,8,0,41.0,5,0.0,0.0,1.0,0.07342527,0.09631260000000001,32950.0,5.2097259000000005,0,42.5,0,0,0,2,0,0,0,0,0,0,0,0,0.36518577,0,0.2611787426178576
10111,,2,5,0,45.0,2,1.0,0.0,0.0,0.33636799,0.03736089,67500.0,686.11707,0,43.5,0,0,0,6,0,0,0,0,0,0,0,0,0.45327339,0,
10112,1.0,2,7,0,73.0,2,1.0,0.0,0.0,0.16005471,0.05882353,27813.0,8868.1631,0,59.3,0,0,0,7,0,0,1,0,0,0,0,0,0.57113004,0,0.20133737485943118
10113,0.0,2,4,0,76.0,2,1.0,0.0,0.0,0.04359313,0.0556553,38417.0,2167.1475,0,64.6,0,0,1,2,0,0,1,0,0,1,0,1,0.54504371,0,0.18316627606170682
10114,0.0,3,2,0,38.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,49.4,0,0,0,8,0,1,0,0,0,0,0,0,0.32563299,1,0.8615508231609693
10115,1.0,2,0,1,47.0,1,1.0,0.0,0.0,0.18005808,0.04769475,47372.0,1187.0424,0,45.2,0,0,0,2,0,0,0,0,0,0,0,0,0.59488928,1,0.8959764314378093
10116,1.0,2,8,0,64.0,1,0.04113754,0.5907709,0.36809158,0.07331137,0.05084164,44583.0,72.783394,0,37.8,0,0,0,4,0,0,1,0,0,0,0,0,0.33590114,1,0.8581548638125511
10117,,3,2,1,64.0,5,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,59.3,0,0,0,10,0,0,0,0,0,0,0,0,0.45766908,0,
10118,1.0,2,2,0,63.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,51.1,1,1,1,1,0,0,0,0,0,0,0,0,0.31936076,1,0.8224701303590046
10119,1.0,2,0,1,36.0,5,1.0,0.0,0.0,0.09081474,0.04611792,42136.0,1290.1014,0,48.6,0,0,1,2,0,0,0,0,0,0,0,0,0.61705536,0,0.2936953211584968
10120,0.0,2,0,0,76.0,2,1.0,0.0,0.0,0.14029181,0.01564723,36250.0,877.6193800000001,0,56.1,0,0,0,7,0,0,1,0,0,0,0,0,0.54695582,0,0.1856768004157222
10121,,2,0,0,76.0,2,1.0,0.0,0.0,0.18005808,0.04769475,47372.0,1187.0424,0,45.2,0,1,1,6,0,0,0,0,0,0,0,0,0.51177508,0,
10122,,1,7,1,45.0,3,1.0,0.0,0.0,0.06010568,0.09991942,48508.0,624.94562,1,67.2,1,0,0,2,0,0,0,0,0,0,1,0,0.59755331,0,
10123,0.0,2,8,1,37.0,5,0.0,0.0,1.0,0.06081081,0.07197943,37083.0,4.001791000000001,0,33.5,0,0,0,8,0,0,0,0,0,0,0,0,0.42795947,0,0.29935206286708094
10124,1.0,3,1,0,64.0,5,1.0,0.0,0.0,0.12236842,0.0,73750.0,2844.7415,0,52.5,0,0,1,1,0,0,1,0,0,0,0,0,0.44052923,0,0.16443850350766753
10125,,2,2,1,59.0,1,0.13653137,0.0,0.86346865,0.20789474,0.0,63125.0,5.5497189,0,46.8,0,0,0,9,0,0,0,0,0,0,1,0,0.3685967,1,
10126,0.0,2,0,1,63.0,2,1.0,0.0,0.0,0.10055866,0.05723542,34800.0,1104.7616,0,53.4,0,0,0,1,0,1,0,0,0,0,0,0,0.62967396,0,0.24238278242850783
10127,1.0,2,4,0,35.0,1,1.0,0.0,0.0,0.10719874,0.03428819,45986.0,1137.3595,1,49.5,0,0,0,4,0,1,0,0,0,0,0,0,0.53141338,1,0.8939281485586149
10128,1.0,3,2,0,51.0,1,1.0,0.0,0.0,0.10398614,0.0490524,52184.0,2918.0903,0,62.8,0,0,0,3,0,0,1,0,0,1,1,0,0.50848573,1,0.8693168080082546
10129,0.0,2,0,0,46.0,2,1.0,0.0,0.0,0.11557178,0.04804805,38421.0,2346.3398,0,47.3,0,0,0,10,0,1,0,0,0,0,0,1,0.55004227,0,0.24213624395474645
10130,,2,8,1,40.0,2,0.56306988,0.0,0.43693009,0.19938962,0.00498339,68021.0,35.462284000000004,0,44.6,0,0,1,10,0,0,0,0,0,0,0,0,0.44559276,0,
10131,,3,3,0,21.0,5,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,52.2,0,0,0,3,0,0,0,0,0,0,0,0,0.45897829,0,
10132,0.0,2,0,0,57.0,2,1.0,0.0,0.0,0.09636518,0.07995227,44000.0,316.66861,0,43.4,0,0,1,4,0,0,0,0,0,0,0,0,0.53112406,0,0.2118515294913892
10133,,2,0,1,42.0,5,0.0,1.0,0.0,0.04918033,0.05733333,40761.0,663.29755,0,45.1,0,0,0,7,0,0,1,0,0,1,0,0,0.41660526,0,
10134,0.0,2,0,0,50.0,2,1.0,0.0,0.0,0.09302325,0.05740181,37208.0,2164.4224,0,47.1,1,0,0,3,0,1,0,0,0,0,0,0,0.55350816,0,0.23525559843710134
10135,0.0,2,0,1,79.0,5,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,0,37.3,0,0,1,8,0,1,0,0,0,0,0,0,0.37456697,0,0.15552076043041094
10136,,2,0,0,61.0,1,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,0,37.3,0,0,1,9,0,0,1,0,0,0,1,0,0.31092262,1,
10137,0.0,3,1,0,55.0,2,1.0,0.0,0.0,0.14471969,0.03190014,68537.0,3107.4028,0,55.3,0,0,0,7,0,0,0,0,0,0,0,0,0.45699695,0,0.18554929879325843
10138,0.0,1,3,0,54.0,2,0.89912504,0.0,0.10087494,0.11487482,0.4246231,66875.0,203.62663,0,44.7,0,0,0,9,0,0,0,0,0,0,0,0,0.43936652,0,0.189296260604992
10139,0.0,2,6,0,63.0,1,0.0,0.0,1.0,0.07989348,0.12345679,35446.0,1.4190681,0,42.6,0,0,0,3,0,0,0,0,0,0,0,0,0.35203037,1,0.8678669516012263
10140,1.0,3,1,0,34.0,1,1.0,0.0,0.0,0.29800174,0.00714286,82317.0,2382.9246,0,46.9,0,0,0,9,0,0,0,0,0,0,1,0,0.41533420000000004,1,0.8657009152764928
10141,,3,2,1,61.0,2,1.0,0.0,0.0,0.16580844,0.02181097,72005.0,1146.4271,0,48.3,0,0,1,2,0,0,0,0,0,0,0,1,0.51984215,0,
10142,1.0,2,8,0,64.0,2,0.0,0.07540466,0.92459536,0.14004376,0.05115962,45441.0,7.4788542,0,38.1,0,0,0,5,0,1,0,0,0,0,0,0,0.32312331,0,0.196626107844314
10143,1.0,3,2,0,83.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,45.9,0,0,0,5,0,0,0,0,0,0,0,0,0.31438953,1,0.7853511204485801
10144,1.0,2,5,1,27.0,2,1.0,0.0,0.0,0.3533237,0.04228122,79606.0,887.96619,0,55.4,0,0,0,6,0,1,0,0,0,0,0,1,0.49741313,0,0.25732912108702666
10145,1.0,2,7,0,51.0,1,1.0,0.0,0.0,0.16005471,0.05882353,27813.0,8868.1631,0,59.3,0,0,0,4,0,1,0,0,0,0,0,0,0.57730645,1,0.8892053873168153
10146,0.0,2,6,0,60.0,2,0.316286,0.0,0.68371397,0.23398329,0.00666667,86621.0,110.79535,0,44.0,1,0,1,2,0,0,0,0,0,0,0,0,0.27322468,0,0.15742713589381171
10147,1.0,1,3,0,33.0,5,1.0,0.0,0.0,0.10778443,0.0817942,70517.0,1253.855,0,49.7,0,0,0,9,0,0,1,0,0,0,0,0,0.45882562,0,0.22534350839464085
10148,1.0,2,0,0,77.0,1,1.0,0.0,0.0,0.29670331,0.04576271,39099.0,1093.3475,0,52.4,0,0,0,9,1,0,1,0,0,1,0,0,0.53015846,1,0.8440741182182823
10149,0.0,1,3,1,67.0,2,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.3,0,0,0,5,0,0,0,0,0,0,0,1,0.44689211,0,0.2257726051169212
10150,1.0,3,2,0,31.0,5,1.0,0.0,0.0,0.12830189,0.05440313,59219.0,1981.5338,0,57.1,0,0,1,8,0,0,0,0,0,0,0,0,0.49206784,0,0.24523936650465816
10151,1.0,2,0,1,49.0,2,1.0,0.0,0.0,0.09636518,0.07995227,44000.0,316.66861,0,43.4,0,0,0,10,0,1,0,0,0,0,0,1,0.60769874,0,0.2601303455725896
10152,,2,3,1,32.0,2,0.0,0.0,1.0,0.12052117,0.05402364,56769.0,1.2748791000000002,0,24.4,0,0,1,3,0,1,0,0,0,0,0,1,0.37060821,0,
10153,1.0,2,9,0,55.0,2,0.0,1.0,0.0,0.15498443,0.05309734,47188.0,660.77521,0,39.0,1,1,1,5,0,0,0,0,0,0,0,0,0.32017904,0,0.21169276992055594
10154,0.0,2,0,0,53.0,2,1.0,0.0,0.0,0.09081474,0.04611792,42136.0,1290.1014,0,47.1,0,0,1,7,0,0,1,0,0,0,0,0,0.5383600000000001,0,0.22231364978936397
10155,0.0,2,6,0,77.0,2,0.97532403,0.0,0.02467597,0.24602251,0.03283713,66709.0,352.30532999999997,0,46.0,0,0,0,2,0,1,0,0,0,0,0,1,0.44597489,0,0.1512585969208306
10156,0.0,2,2,0,29.0,2,1.0,0.0,0.0,0.23752496,0.02286402,80178.0,979.7479199999999,0,51.8,0,0,0,3,0,0,1,0,0,0,0,0,0.42575267,0,0.22063001053700376
10157,1.0,2,0,1,60.0,1,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,1,37.3,1,1,1,4,0,0,0,0,0,0,0,0,0.37969193,1,0.8498287948010096
10158,1.0,2,5,0,42.0,1,,,,,,,,0,43.1,0,0,1,4,0,0,1,0,0,0,0,0,,1,
10159,,2,8,1,65.0,5,0.0,0.0,1.0,0.04647676,0.07025089999999999,36208.0,4.785677400000001,0,44.2,0,0,1,10,0,1,0,0,0,0,0,0,0.42336109,0,
10160,1.0,2,7,0,61.0,1,1.0,0.0,0.0,0.14788732,0.07462686,36964.0,738.24811,0,61.8,0,0,0,5,0,1,0,0,0,0,0,0,0.54820937,1,0.8692269882899771
10161,1.0,2,6,1,40.0,1,1.0,0.0,0.0,0.22294173,0.05771938,38556.0,1879.1697,0,54.7,0,0,0,2,0,0,0,0,0,0,0,0,0.61962253,1,0.9091927713327658
10162,0.0,2,8,0,74.0,2,0.0,0.0,1.0,0.04647676,0.07025089999999999,36208.0,4.785677400000001,0,44.2,0,0,1,10,0,0,0,0,0,0,0,0,0.34906977,0,0.18932199384999776
10163,0.0,1,3,0,43.0,2,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.5,0,0,0,9,0,0,1,0,0,0,0,0,0.38001561,0,0.24542313255885695
10164,0.0,1,2,0,64.0,1,1.0,0.0,0.0,0.20428015,0.15989848,55600.0,1122.4606,0,44.2,0,0,0,8,0,0,0,0,0,0,0,0,0.48855010000000004,1,0.8475082242683236
10165,1.0,2,5,1,43.0,2,0.98681539,0.0,0.01318458,0.38356832,0.02389318,107255.0,558.4528799999999,0,44.3,0,0,1,4,0,0,0,0,0,0,0,0,0.40770397,0,0.18820726176229535
10166,0.0,2,5,1,53.0,2,1.0,0.0,0.0,0.31164902,0.00990099,81937.0,1731.4274,0,44.3,1,0,0,8,0,1,0,0,0,0,0,0,0.48542741,0,0.20025338594202563
10167,1.0,1,0,0,20.0,5,1.0,0.0,0.0,0.05319803,0.0770975,19639.0,3322.1255,0,67.0,0,0,0,2,0,0,0,0,0,0,0,0,0.61426151,0,0.3341500260342512
10168,0.0,1,3,0,64.0,2,1.0,0.0,0.0,0.25677604,0.02631579,91634.0,522.23523,0,54.3,0,0,0,6,0,0,0,0,0,0,0,0,0.38238204,0,0.146375092924002
10169,0.0,2,0,1,38.0,2,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,0,37.3,0,0,0,7,0,0,0,0,0,0,0,0,0.38565972,0,0.23004684714886373
10170,1.0,2,4,0,47.0,1,1.0,0.0,0.0,0.02741021,0.05850092,28325.0,6244.8125,1,73.6,0,0,0,7,0,0,0,0,0,0,1,0,0.5834558000000001,1,0.8933966368543044
10171,1.0,3,7,0,60.0,1,1.0,0.0,0.0,0.16287094,0.01990446,57788.0,3760.7446,1,56.5,0,0,0,4,0,1,0,0,0,0,0,0,0.48656771,1,0.8513901317466206
10172,,2,0,1,49.0,1,1.0,0.0,0.0,0.07081174,0.09393346,26912.0,3204.4448,0,51.7,0,0,1,7,0,0,0,0,0,0,0,0,0.65593398,1,
10173,,2,6,1,59.0,1,0.0,0.0,1.0,0.06151419999999999,0.04699739,41484.0,15.732632,0,44.8,0,0,0,1,0,0,1,0,0,1,0,0,0.40928066,1,
10174,,2,8,1,61.0,2,0.8441053,0.0,0.15589467,0.16100918,0.025027200000000003,61804.0,19.981148,0,40.9,0,0,0,1,0,1,0,0,0,0,0,0,0.51794898,0,
10175,1.0,3,2,1,71.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,1,45.9,1,1,1,9,0,0,0,0,0,0,0,0,0.38648963,1,0.8338061577048822
10176,0.0,2,9,1,29.0,2,0.08209273,0.65929389,0.25861335,0.17849223,0.06482364,56516.0,39.772984,0,37.4,0,0,0,5,0,0,0,0,0,0,0,0,0.38532719,0,0.2878907735092592
10177,1.0,1,3,1,72.0,1,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.3,0,0,0,3,0,0,0,0,0,0,0,0,0.44547337,1,0.8709750311589066
10178,,3,9,0,65.0,1,1.0,0.0,0.0,0.2701005,0.03636363,84842.0,2766.9612,0,52.0,0,0,1,2,0,0,0,0,0,0,0,0,0.40059486,1,
10179,0.0,3,2,1,59.0,2,1.0,0.0,0.0,0.19572192,0.02763819,86303.0,763.31775,0,54.7,0,1,1,10,0,1,0,0,0,0,0,0,0.47643289,0,0.1840486652993069
10180,1.0,1,6,0,61.0,1,1.0,0.0,0.0,0.1171875,0.19014084,21397.0,2135.8264,0,90.6,0,0,0,1,0,0,0,0,1,0,0,0,0.83337825,1,0.8822640074020772
10181,0.0,3,2,0,59.0,2,0.96010739,0.0,0.0398926,0.22123331,0.027894,64150.0,330.45126,0,36.7,0,0,0,3,0,0,1,0,0,1,0,0,0.45676821,0,0.18353008457657957
10182,1.0,3,2,0,21.0,5,1.0,0.0,0.0,0.17583808,0.02467344,60250.0,3939.0027,0,61.3,0,0,0,7,0,0,0,0,0,0,1,0,0.48975533,0,0.2661813175200341
10183,0.0,2,0,1,70.0,2,0.0,1.0,0.0,0.11561561,0.048016699999999995,45231.0,630.22925,0,45.7,0,0,0,1,0,1,0,0,0,0,0,1,0.3929309,0,0.2137241914329182
10184,,2,0,0,64.0,5,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,0,45.2,0,0,0,4,0,0,0,0,0,0,0,0,0.31018502,0,
10185,0.0,2,0,1,48.0,2,1.0,0.0,0.0,0.19502075,0.05776893,48807.0,1949.4048,0,48.0,0,0,1,4,0,0,0,0,0,0,0,0,0.58967972,0,0.25530516146336657
10186,1.0,2,3,1,40.0,1,0.0,0.0,1.0,0.11428571,0.02091021,30488.0,0.43319833,0,30.4,0,0,0,6,0,0,1,0,0,1,0,0,0.4441807,1,0.9141946613249196
10187,,1,6,1,24.0,2,1.0,0.0,0.0,0.02620087,0.11622641,33611.0,7554.1079,0,61.4,0,0,0,1,0,1,0,0,0,0,0,0,0.6462394,0,
10188,1.0,2,9,0,67.0,1,0.0,1.0,0.0,0.15498443,0.05309734,47188.0,660.77521,0,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0.31718716,1,0.8512674598068747
10189,1.0,2,0,1,77.0,1,1.0,0.0,0.0,0.11557178,0.04804805,38421.0,2346.3398,0,51.7,0,0,0,9,0,0,0,0,0,0,0,0,0.61515874,1,0.8662467438605688
10190,0.0,2,0,0,39.0,2,0.0,1.0,0.0,0.25692695,0.0,55288.0,410.26987,0,34.7,0,0,1,6,0,0,1,0,0,0,0,0,0.29956433,0,0.23356210807351724
10191,,2,9,1,57.0,1,0.0,1.0,0.0,0.13936429999999997,0.05611511,28641.0,465.39865,0,39.5,0,0,0,9,0,0,0,0,0,0,0,0,0.44321191,1,
10192,1.0,1,2,1,50.0,1,1.0,0.0,0.0,0.00945378,0.07993967,50455.0,2976.3445,0,66.4,0,0,0,5,0,0,0,0,0,0,0,0,0.5932343000000001,1,0.8903325856647789
10193,1.0,2,0,1,63.0,1,1.0,0.0,0.0,0.20457666,0.02561048,54342.0,1947.3126,1,44.8,0,0,0,10,0,1,0,0,0,0,0,0,0.56928438,1,0.8711059853347318
10194,0.0,2,3,1,59.0,2,0.0,1.0,0.0,0.11591963,0.04618117,53125.0,1946.0643,0,34.3,0,0,0,7,0,1,0,0,0,0,0,0,0.37375945,0,0.22555199678220422
10195,1.0,2,0,1,47.0,1,1.0,0.0,0.0,0.02327664,0.01934236,39485.0,4534.3491,0,61.3,0,0,0,5,0,0,0,0,0,0,0,0,0.62492526,1,0.901503819313667
10196,,2,6,1,40.0,1,0.0,0.72258592,0.27741408,0.0962963,0.05106383,59931.0,73.071892,0,45.2,0,0,0,6,0,0,0,0,0,0,0,0,0.3609235,1,
10197,,1,9,1,49.0,1,1.0,0.0,0.0,0.06424345,0.03685742,56336.0,320.30869,0,60.6,0,0,0,2,0,0,1,0,0,1,0,0,0.5742448,1,
10198,0.0,1,1,0,49.0,2,1.0,0.0,0.0,0.14141414,0.05194805,59729.0,523.95825,0,58.6,0,0,1,4,0,0,0,0,0,0,0,1,0.4847523,0,0.20742199711014406
10199,1.0,2,0,1,43.0,1,1.0,0.0,0.0,0.14029181,0.01564723,36250.0,877.6193800000001,0,48.0,0,0,0,10,0,1,0,0,0,0,0,0,0.62950122,1,0.9077254337776207
10200,0.0,2,8,0,74.0,1,1.0,0.0,0.0,0.04358974,0.0,48000.0,579.07574,0,41.4,0,0,1,7,0,1,0,0,0,0,0,0,0.51778901,1,0.8396607640415009
10201,,2,2,1,42.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,42.7,1,1,1,4,0,0,0,0,0,0,0,0,0.39441496,0,
10202,0.0,2,8,0,64.0,2,0.8441053,0.0,0.15589467,0.16100918,0.025027200000000003,61804.0,19.981148,0,40.9,1,0,0,3,0,0,0,0,0,0,0,0,0.44141447,0,0.17747446229071356
10203,,2,5,1,31.0,5,1.0,0.0,0.0,0.22929937,0.0,60000.0,1030.4285,0,51.6,0,0,0,4,0,1,0,0,0,0,0,0,0.56080669,0,
10204,0.0,2,6,0,59.0,2,0.316286,0.0,0.68371397,0.23398329,0.00666667,86621.0,110.79535,0,44.0,0,0,0,10,0,1,0,0,0,0,0,0,0.27345276,0,0.15899897487777404
10205,1.0,3,4,1,59.0,1,1.0,0.0,0.0,0.10650887,0.02180377,74808.0,1635.0289,0,51.6,0,0,0,6,0,1,0,0,0,0,0,0,0.51508695,1,0.8581905968300371
10206,1.0,2,4,1,21.0,2,1.0,0.0,0.0,0.06988564,0.04915515,48148.0,5072.0747,0,72.5,0,0,0,2,0,1,0,0,0,0,0,1,0.6051569,0,0.3215239899213128
10207,0.0,2,0,1,91.0,2,1.0,0.0,0.0,0.10055866,0.05723542,34800.0,1104.7616,0,53.4,0,0,0,10,0,1,0,0,0,0,0,1,0.62214583,0,0.1869237076812254
10208,0.0,2,2,1,62.0,2,0.16709845,0.0,0.83290154,0.07322326,0.04985479,50625.0,2.4796009,0,45.7,0,0,0,2,0,1,0,0,0,0,0,0,0.41519895,0,0.22274335534688594
10209,,1,7,0,32.0,5,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,57.2,0,0,0,5,0,0,0,0,0,0,0,0,0.38299605,0,
10210,1.0,1,6,0,47.0,1,1.0,0.0,0.0,0.02258356,0.18000001,24250.0,2476.9951,0,93.8,0,0,1,6,0,0,0,0,1,0,0,0,0.8336038,1,0.8963492837574585
10211,0.0,1,4,0,36.0,2,1.0,0.0,0.0,0.08660714,0.09430256,52500.0,3839.6995,0,59.7,0,0,0,2,0,0,0,0,0,0,0,0,0.51231408,0,0.2438983884383329
10212,1.0,2,6,1,58.0,1,0.0,0.0,1.0,0.08042488,0.02838428,43456.0,,1,33.1,0,0,0,8,0,0,0,0,0,0,1,0,0.40315372,1,0.8863143460399111
10213,0.0,2,0,0,62.0,2,1.0,0.0,0.0,0.19502075,0.05776893,48807.0,1949.4048,0,48.0,0,0,1,8,0,0,1,0,0,0,0,0,0.51068842,0,0.1962595516687443
10214,,2,0,1,53.0,1,1.0,0.0,0.0,0.09302325,0.05740181,37208.0,2164.4224,1,48.6,0,0,0,1,0,0,1,0,0,0,0,0,0.62602836,1,
10215,,3,3,0,22.0,1,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,1,58.3,0,0,0,4,0,0,0,0,0,0,1,0,0.39524758,1,
10216,1.0,3,0,1,48.0,1,1.0,0.0,0.0,0.28641114,0.05633803,45625.0,3065.114,0,57.7,0,0,0,5,0,1,0,0,0,0,0,0,0.59437221,1,0.8961304905347713
10217,0.0,2,0,0,70.0,2,0.47017047,0.0,0.52982956,0.224631,0.03927492,81985.0,73.847893,1,45.2,1,0,0,9,0,1,0,0,0,0,0,0,0.30871275,0,0.14681395576153958
10218,1.0,3,4,1,38.0,1,1.0,0.0,0.0,0.24763705,0.03982301,83731.0,133.95621,0,56.9,0,0,0,8,0,1,0,0,0,0,0,0,0.48735672,1,0.8786236747603678
10219,,2,5,1,20.0,1,0.0,1.0,0.0,0.08682008,0.04540024,52438.0,728.8009,0,36.6,0,0,0,2,0,0,0,0,0,0,0,0,0.38762939,1,
10220,0.0,2,2,1,64.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,52.7,0,0,0,9,0,0,0,0,0,0,0,0,0.38839731,0,0.18160754931532183
10221,0.0,2,5,0,27.0,2,0.0,0.0,1.0,0.03343465,0.11891892,29615.0,231.22641000000002,0,41.3,0,0,0,4,0,1,0,0,0,0,0,0,0.37989089,0,0.2996571772327533
10222,,2,2,1,46.0,2,1.0,0.0,0.0,0.19160584,0.00883002,82309.0,74.611221,0,47.6,0,0,0,4,0,1,0,0,0,0,0,0,0.49238542,0,
10223,0.0,3,3,1,22.0,1,1.0,0.0,0.0,0.12322792,0.01716738,63708.0,2091.645,0,46.2,0,0,0,4,0,1,0,0,0,0,0,0,0.55761278,1,0.910725484960618
